Frequency,Magnitude,Phase
-498.94,5.79229e-10,-2.22698
-498.93,7.96979e-10,-1.24972
-498.92,6.09925e-10,-2.66796
-498.91,4.24313e-10,-1.39948
-498.9,8.19354e-10,-1.51967
-498.89,3.67806e-10,1.50819
-498.88,6.66586e-09,1.29311
-498.87,1.40914e-10,1.55023
-498.86,1.675e-10,3.10809
-498.85,2.04271e-10,1.69591
-498.84,4.33146e-11,1.37079
-498.83,3.6358e-10,-0.932266
-498.82,5.16694e-10,2.57511
-498.81,5.07464e-10,-0.101984
-498.8,2.8877e-10,-0.814669
-498.79,4.22139e-10,-0.50308
-498.78,4.75084e-10,-2.49745
-498.77,1.04697e-09,-1.28694
-498.76,2.02536e-10,1.25664
-498.75,7.43613e-10,0.569904
-498.74,1.96131e-09,-0.411991
-498.73,2.3568e-10,0.387691
-498.72,1.00749e-09,-2.82808
-498.71,5.7265e-10,-1.09841
-498.7,4.13066e-09,0.796062
-498.69,9.73127e-10,-2.72661
-498.68,2.19154e-09,-2.06084
-498.67,7.06486e-10,1.82849
-498.66,4.27217e-10,2.80581
-498.65,2.25499e-10,0.855753
-498.64,4.41854e-10,2.19134
-498.63,1.16784e-09,-0.102851
-498.62,2.09675e-10,-1.87906
-498.61,3.90476e-10,-2.37139
-498.6,1.57246e-10,-0.576373
-498.59,3.16865e-10,-1.29326
-498.58,2.73726e-10,-1.53667
-498.57,3.24937e-10,-1.23107
-498.56,3.04795e-10,0.55921
-498.55,1.87935e-10,-0.0192068
-498.54,1.59181e-10,-2.57061
-498.53,2.38667e-10,0.973885
-498.52,2.94421e-09,1.02165
-498.51,3.18634e-09,-1.78541
-498.5,8.88898e-10,1.01535
-498.49,3.18002e-10,-1.72639
-498.48,1.33522e-10,0.828688
-498.47,3.52344e-10,-0.924173
-498.46,6.02728e-10,-1.69417
-498.45,3.21305e-10,-2.08343
-498.44,7.71507e-11,-1.96085
-498.43,1.82033e-10,-2.87127
-498.42,2.4589e-10,1.94698
-498.41,1.96497e-10,0.287424
-498.4,4.49064e-10,1.87304
-498.39,2.62436e-10,-1.27662
-498.38,8.68162e-10,-1.23137
-498.37,2.37988e-10,-0.958024
-498.36,9.92732e-11,-0.604138
-498.35,5.10555e-10,3.03083
-498.34,8.45077e-09,0.103605
-498.33,8.22261e-10,1.50924
-498.32,1.26062e-10,1.59961
-498.31,1.69036e-10,-1.45196
-498.3,1.7257e-10,-1.90508
-498.29,2.57422e-10,0.717962
-498.28,4.93654e-10,2.92098
-498.27,7.07833e-10,-3.00504
-498.26,5.78388e-10,-1.18794
-498.25,2.83792e-10,1.36421
-498.24,4.16521e-10,-0.791984
-498.23,1.36707e-10,0.277808
-498.22,4.63516e-11,0.0897245
-498.21,2.64289e-10,1.45811
-498.2,5.13653e-10,1.16278
-498.19,2.37736e-10,-1.82962
-498.18,6.82454e-11,-0.794179
-498.17,3.6469e-10,1.39619
-498.16,2.51935e-10,-1.15574
-498.15,2.2521e-09,0.240788
-498.14,3.72264e-10,-1.06701
-498.13,4.16455e-10,2.40572
-498.12,3.63689e-10,-1.26
-498.11,3.42152e-10,2.23356
-498.1,1.13537e-10,-0.968107
-498.09,2.25904e-10,1.89141
-498.08,2.55457e-10,0.734908
-498.07,1.16776e-10,2.9611
-498.06,1.89282e-10,2.35604
-498.05,5.1766e-10,2.7693
-498.04,1.04382e-09,-0.110212
-498.03,2.55237e-10,0.446817
-498.02,3.64465e-10,-0.551986
-498.01,9.86084e-10,-1.15862
-498,2.92904e-10,1.01226
-497.99,6.5297e-11,-1.6806
-497.98,3.40011e-10,-0.675022
-497.97,2.61398e-10,2.6744
-497.96,3.32275e-10,-0.182853
-497.95,9.40253e-10,1.55894
-497.94,1.26381e-10,-1.1269
-497.93,6.11892e-10,2.02144
-497.92,1.20455e-09,-0.311859
-497.91,8.30668e-10,-1.55924
-497.9,3.03845e-10,2.95375
-497.89,1.04707e-10,2.47914
-497.88,1.23559e-09,-0.0176528
-497.87,1.42936e-09,1.00483
-497.86,4.87636e-10,2.87397
-497.85,9.55255e-10,-0.203689
-497.84,3.62028e-10,1.58439
-497.83,1.22065e-10,-2.64651
-497.82,1.29095e-09,-0.146319
-497.81,2.96732e-10,3.08413
-497.8,1.91236e-09,-0.581167
-497.79,5.94342e-11,-2.66519
-497.78,9.04538e-10,0.0768903
-497.77,1.33725e-10,1.12773
-497.76,3.67357e-10,-0.963051
-497.75,1.97511e-09,2.93311
-497.74,4.3903e-10,2.26177
-497.73,6.65556e-11,-1.59746
-497.72,9.60706e-10,2.36871
-497.71,1.8914e-10,-0.0611085
-497.7,9.4912e-10,-0.770472
-497.69,3.25841e-10,1.46005
-497.68,2.71757e-10,2.57527
-497.67,9.01966e-10,1.73137
-497.66,1.49925e-10,-2.60507
-497.65,1.34051e-09,1.38507
-497.64,1.32025e-10,-0.411296
-497.63,2.36453e-10,0.751573
-497.62,3.4084e-10,0.989382
-497.61,3.54883e-10,0.871604
-497.6,3.77962e-10,0.770314
-497.59,2.3891e-10,-2.75812
-497.58,1.2523e-08,1.54586
-497.57,1.69513e-09,-1.18095
-497.56,8.28091e-10,-2.20127
-497.55,1.63995e-10,2.94314
-497.54,3.27661e-09,-2.51666
-497.53,4.97043e-10,-2.5507
-497.52,1.2209e-10,0.652732
-497.51,3.87675e-10,-1.24326
-497.5,6.71544e-10,-2.77286
-497.49,1.74822e-09,-1.66579
-497.48,2.01644e-10,-0.277925
-497.47,4.57727e-10,-2.50163
-497.46,1.02227e-09,1.82131
-497.45,1.22319e-10,2.82333
-497.44,4.75082e-10,2.97289
-497.43,3.42345e-10,0.574689
-497.42,2.87309e-09,-1.16474
-497.41,3.08761e-10,2.93982
-497.4,9.37929e-10,-2.67704
-497.39,2.15202e-10,-0.605527
-497.38,6.77531e-10,1.24248
-497.37,1.02904e-10,-2.58913
-497.36,2.0677e-10,-2.73404
-497.35,2.23559e-10,2.2237
-497.34,2.88059e-10,-2.19979
-497.33,1.38312e-10,1.02674
-497.32,5.00788e-10,1.09277
-497.31,8.1109e-10,2.83832
-497.3,2.57095e-10,-0.400258
-497.29,3.88402e-10,1.48026
-497.28,3.22455e-10,-1.741
-497.27,3.99692e-09,1.32951
-497.26,1.10158e-09,-2.25075
-497.25,3.84003e-10,2.7908
-497.24,1.33527e-09,1.59557
-497.23,6.3446e-10,-2.99503
-497.22,2.06218e-09,-1.14762
-497.21,3.69012e-10,-0.806489
-497.2,2.87081e-09,1.55186
-497.19,2.76324e-10,0.482352
-497.18,6.86207e-11,0.154596
-497.17,5.64354e-10,-0.979451
-497.16,6.7449e-10,1.06658
-497.15,5.43519e-09,-2.93167
-497.14,1.1402e-10,-0.836553
-497.13,1.74075e-10,-0.88612
-497.12,2.36653e-10,-2.81624
-497.11,2.35139e-10,0.443597
-497.1,9.25018e-10,2.97937
-497.09,7.76716e-10,2.04751
-497.08,3.55084e-10,-1.43992
-497.07,2.23839e-09,-0.340213
-497.06,1.73878e-10,1.93428
-497.05,2.4839e-10,-0.734474
-497.04,1.16389e-10,2.26819
-497.03,2.34858e-10,1.69677
-497.02,9.96748e-11,1.65145
-497.01,5.43156e-10,-0.560274
-497,2.9661e-10,-1.13244
-496.99,4.35957e-10,1.83978
-496.98,3.06428e-10,-2.47286
-496.97,3.56534e-10,0.620675
-496.96,4.71996e-10,-1.82282
-496.95,9.57431e-10,-1.53206
-496.94,3.02718e-10,-2.18881
-496.93,3.32254e-10,2.39355
-496.92,1.46537e-10,-1.27153
-496.91,4.80516e-10,2.35428
-496.9,8.08554e-11,0.516604
-496.89,9.20563e-11,2.07757
-496.88,3.96241e-10,1.54383
-496.87,4.00456e-10,-1.33336
-496.86,2.77577e-10,-1.31244
-496.85,8.25877e-10,2.58553
-496.84,3.35573e-10,-3.13557
-496.83,5.91038e-10,-2.71376
-496.82,7.45927e-10,-1.88279
-496.81,1.14783e-09,0.755254
-496.8,2.16452e-09,2.10053
-496.79,5.13546e-10,0.237332
-496.78,5.33154e-10,-3.02298
-496.77,2.45255e-10,-1.61548
-496.76,9.1317e-10,1.33352
-496.75,2.27987e-10,-3.04617
-496.74,2.59907e-10,2.63078
-496.73,3.59945e-10,-1.51407
-496.72,4.97386e-10,-2.75071
-496.71,1.297e-10,-0.757204
-496.7,2.26319e-10,0.693162
-496.69,1.14492e-09,1.41038
-496.68,4.53416e-10,-0.835477
-496.67,2.74065e-10,-0.370351
-496.66,2.16146e-09,2.68264
-496.65,6.79599e-10,-2.89217
-496.64,5.95569e-10,2.65699
-496.63,7.27808e-10,-1.70003
-496.62,1.69482e-09,2.1444
-496.61,4.67128e-10,2.48106
-496.6,3.00533e-10,-1.21476
-496.59,3.0915e-10,2.73533
-496.58,6.48366e-10,-1.16237
-496.57,1.93086e-10,1.17607
-496.56,2.39239e-09,0.307841
-496.55,1.1287e-11,0.653991
-496.54,1.29778e-09,-2.77785
-496.53,4.36928e-10,1.9521
-496.52,1.38761e-09,0.859164
-496.51,1.31482e-10,0.799011
-496.5,2.28177e-10,1.73866
-496.49,1.15904e-09,0.721098
-496.48,1.0277e-10,2.91697
-496.47,7.72916e-10,-1.19197
-496.46,2.5365e-09,0.387674
-496.45,4.15261e-10,2.9429
-496.44,3.12291e-10,-1.63329
-496.43,6.76963e-10,2.60433
-496.42,2.78794e-10,-3.07561
-496.41,4.08718e-10,1.55212
-496.4,4.65281e-10,-2.52704
-496.39,3.80861e-10,1.16019
-496.38,1.0654e-10,-0.313718
-496.37,9.93247e-09,0.241171
-496.36,3.48085e-10,0.533347
-496.35,2.33275e-10,1.08604
-496.34,4.98345e-10,2.05289
-496.33,4.18428e-10,-2.37529
-496.32,1.11481e-10,1.55298
-496.31,1.59929e-09,-1.92713
-496.3,9.05633e-11,-0.383362
-496.29,3.28789e-10,1.55632
-496.28,4.45625e-10,-2.24085
-496.27,3.63497e-10,-0.680509
-496.26,1.52686e-10,2.64982
-496.25,3.72188e-10,0.217735
-496.24,1.08152e-10,-2.73494
-496.23,2.57641e-09,1.39903
-496.22,3.68327e-10,1.69
-496.21,1.80459e-09,-2.49421
-496.2,8.67328e-10,-2.15752
-496.19,1.02027e-10,-2.96553
-496.18,7.25487e-10,-1.24164
-496.17,3.31161e-10,-1.3256
-496.16,2.80448e-10,-2.41004
-496.15,3.60366e-10,-2.37322
-496.14,6.21331e-10,0.806663
-496.13,4.0726e-10,2.77277
-496.12,1.33115e-09,1.00624
-496.11,1.65741e-09,2.94966
-496.1,1.21019e-09,-1.13583
-496.09,5.2651e-10,2.60321
-496.08,2.78118e-10,2.13985
-496.07,9.56973e-09,1.76725
-496.06,1.47895e-09,-1.41673
-496.05,3.2226e-10,-2.73241
-496.04,1.60512e-10,1.82659
-496.03,1.90742e-10,2.04652
-496.02,8.17853e-10,0.660529
-496.01,2.61656e-10,-1.36357
-496,7.58501e-11,-2.07344
-495.99,4.38602e-10,1.18947
-495.98,3.28018e-10,-1.02056
-495.97,4.46145e-09,2.73708
-495.96,5.42502e-10,-2.6786
-495.95,4.36494e-10,-0.243474
-495.94,5.33515e-10,-1.0949
-495.93,3.96015e-10,2.33825
-495.92,1.28402e-10,1.58696
-495.91,1.79343e-10,-0.429092
-495.9,2.78728e-10,1.59017
-495.89,4.90239e-10,-1.10276
-495.88,6.28198e-10,1.4946
-495.87,3.80492e-10,2.89114
-495.86,8.22065e-10,0.136392
-495.85,7.02913e-10,0.0158178
-495.84,2.21745e-10,-2.93359
-495.83,2.07656e-09,-0.366892
-495.82,4.84256e-10,2.99645
-495.81,3.78243e-11,1.38801
-495.8,2.1676e-10,-2.58238
-495.79,2.92334e-10,2.13339
-495.78,3.76574e-09,-2.33423
-495.77,1.19825e-09,-0.504117
-495.76,8.15623e-10,-0.75394
-495.75,2.60112e-10,2.48398
-495.74,5.48337e-10,-2.14509
-495.73,3.59064e-10,1.28745
-495.72,3.44504e-10,3.05369
-495.71,1.4836e-10,1.65661
-495.7,1.72863e-09,1.21698
-495.69,3.49149e-10,1.37834
-495.68,1.29192e-10,-0.684248
-495.67,6.7749e-10,0.810658
-495.66,1.40396e-10,1.69978
-495.65,1.3016e-09,1.99431
-495.64,1.95188e-09,-1.27999
-495.63,3.81821e-10,3.0231
-495.62,2.25905e-10,0.14772
-495.61,2.39471e-09,-2.51612
-495.6,2.84423e-10,-2.77858
-495.59,7.56544e-11,-1.46942
-495.58,1.34122e-10,0.403516
-495.57,3.58083e-09,-1.78639
-495.56,6.11955e-11,0.442109
-495.55,3.5653e-10,-1.65838
-495.54,8.73408e-11,0.942793
-495.53,5.64126e-10,-1.3518
-495.52,2.7255e-10,-2.35934
-495.51,1.35649e-10,1.20712
-495.5,2.48374e-10,-2.88169
-495.49,1.1826e-09,0.964491
-495.48,1.29056e-10,-2.98652
-495.47,6.54731e-10,2.23567
-495.46,4.82524e-10,2.31347
-495.45,2.68529e-10,-0.926223
-495.44,1.08719e-10,-2.75507
-495.43,3.61334e-10,1.8169
-495.42,3.84177e-10,-2.06666
-495.41,1.26978e-09,-0.933426
-495.4,1.37345e-09,-2.55131
-495.39,1.6613e-08,-2.35004
-495.38,3.20364e-10,-1.03354
-495.37,4.9783e-10,1.40014
-495.36,5.49583e-10,0.664309
-495.35,1.7223e-10,2.76402
-495.34,5.83268e-10,-2.04134
-495.33,4.33404e-10,-3.14039
-495.32,1.68045e-11,0.721876
-495.31,4.90276e-10,0.487441
-495.3,1.2595e-09,0.0714322
-495.29,2.19122e-09,-0.486379
-495.28,5.96954e-10,2.98625
-495.27,2.80923e-09,1.03751
-495.26,5.00646e-10,0.00383366
-495.25,2.72797e-10,-2.22945
-495.24,3.77078e-10,-2.26552
-495.23,3.72885e-09,-2.12634
-495.22,8.56392e-11,1.15024
-495.21,2.62368e-10,-0.733338
-495.2,1.74359e-10,1.02459
-495.19,3.12105e-10,-1.11253
-495.18,4.61538e-10,-0.6907
-495.17,9.42615e-10,-1.88701
-495.16,3.87332e-10,-0.0140969
-495.15,1.48092e-09,-0.28698
-495.14,3.10406e-11,2.04169
-495.13,9.3049e-10,-1.75234
-495.12,1.44041e-09,-2.76585
-495.11,1.23637e-10,-0.526931
-495.1,1.10667e-10,-2.62571
-495.09,4.24145e-10,-0.65442
-495.08,2.78041e-10,2.66946
-495.07,2.24619e-09,-1.841
-495.06,2.54294e-10,-0.79002
-495.05,7.66421e-10,1.70178
-495.04,3.89748e-10,0.144723
-495.03,6.14265e-10,-0.999168
-495.02,8.70762e-11,1.05927
-495.01,1.53898e-10,2.38769
-495,2.5221e-10,0.349236
-494.99,1.15498e-09,0.853718
-494.98,8.25937e-10,-0.309334
-494.97,1.49762e-10,-1.47446
-494.96,6.66844e-10,-1.47458
-494.95,2.34535e-10,-2.91124
-494.94,1.59141e-10,-0.265858
-494.93,1.39825e-10,2.46168
-494.92,4.10756e-10,1.07688
-494.91,1.57387e-10,2.73827
-494.9,1.09095e-09,2.0708
-494.89,5.94051e-10,1.38158
-494.88,3.63447e-10,-1.50289
-494.87,1.52461e-09,2.89515
-494.86,1.25089e-10,-1.96716
-494.85,8.83898e-10,0.491713
-494.84,6.04961e-10,1.56729
-494.83,3.01401e-10,-2.29206
-494.82,1.20407e-09,-0.565425
-494.81,2.60748e-10,0.96973
-494.8,1.91824e-10,-1.59918
-494.79,4.84514e-10,-0.62092
-494.78,2.45658e-10,-2.42794
-494.77,8.31861e-09,0.234763
-494.76,6.0949e-08,-0.624958
-494.75,3.5261e-10,-1.73198
-494.74,3.20329e-10,-1.47529
-494.73,1.24869e-09,-1.33049
-494.72,2.39639e-10,-0.633884
-494.71,2.16024e-10,1.41148
-494.7,8.86205e-10,0.377213
-494.69,9.86953e-10,-2.2325
-494.68,7.82783e-10,-0.634982
-494.67,4.22816e-11,-2.41975
-494.66,2.14169e-09,-1.74697
-494.65,1.91381e-10,-0.204029
-494.64,4.12802e-10,2.71574
-494.63,1.26391e-10,1.21125
-494.62,3.80946e-10,2.51509
-494.61,4.73117e-10,-2.37919
-494.6,1.32172e-09,-2.04914
-494.59,3.21354e-10,1.02482
-494.58,3.22924e-10,2.60077
-494.57,5.60257e-10,-2.63214
-494.56,1.25683e-10,1.52586
-494.55,7.51214e-10,-3.0019
-494.54,5.24068e-11,0.840554
-494.53,1.5667e-10,-0.878106
-494.52,2.18925e-10,3.10064
-494.51,4.13027e-10,-0.504047
-494.5,1.42884e-10,0.752508
-494.49,7.72014e-10,-2.22516
-494.48,3.09831e-10,-1.81352
-494.47,3.05175e-10,0.0668822
-494.46,1.91174e-11,-2.33788
-494.45,6.00965e-10,-2.75263
-494.44,3.5522e-10,-1.41933
-494.43,2.17164e-10,-2.84384
-494.42,8.39887e-10,-1.96805
-494.41,2.47266e-09,1.8878
-494.4,2.29974e-10,2.77845
-494.39,4.02956e-10,1.42975
-494.38,1.80954e-10,-0.918819
-494.37,2.15822e-10,-1.54286
-494.36,3.64646e-10,1.96786
-494.35,2.12829e-10,2.30679
-494.34,4.44564e-10,-0.973369
-494.33,4.35905e-10,1.78443
-494.32,1.4667e-10,-3.02044
-494.31,5.56326e-10,-1.33594
-494.3,6.6801e-11,-0.373505
-494.29,1.85986e-10,-1.58517
-494.28,2.17159e-10,2.5051
-494.27,3.23577e-10,-0.433242
-494.26,2.80352e-10,2.92848
-494.25,1.45327e-09,-1.08827
-494.24,4.84156e-10,-1.47965
-494.23,1.56935e-10,-0.0646146
-494.22,2.8482e-10,2.60156
-494.21,9.69418e-10,-0.148108
-494.2,3.77184e-10,-2.04255
-494.19,1.72448e-10,2.09501
-494.18,5.41659e-10,2.50446
-494.17,3.95995e-10,1.56128
-494.16,2.90491e-10,-0.290807
-494.15,1.01105e-09,-2.06209
-494.14,7.98996e-10,-0.580266
-494.13,1.57914e-10,0.0996258
-494.12,1.05645e-09,1.14212
-494.11,4.39295e-10,-1.3054
-494.1,3.73714e-10,1.38262
-494.09,3.72085e-10,-2.7581
-494.08,1.73384e-09,1.26826
-494.07,3.9248e-10,-2.22419
-494.06,5.45143e-10,-1.4241
-494.05,1.00036e-10,-0.0827394
-494.04,2.97723e-10,1.38721
-494.03,2.93429e-10,1.17121
-494.02,5.66242e-10,-2.70017
-494.01,2.09171e-10,2.66442
-494,4.28897e-10,2.93708
-493.99,2.08642e-10,-2.52344
-493.98,3.96161e-10,2.0968
-493.97,7.15715e-10,-0.749633
-493.96,3.31127e-10,2.64082
-493.95,1.46733e-10,-1.8722
-493.94,8.5226e-10,-0.753123
-493.93,1.59082e-10,-2.62882
-493.92,3.69149e-10,2.31524
-493.91,1.94625e-10,-2.4194
-493.9,1.18821e-09,-0.558638
-493.89,8.23807e-10,-2.02459
-493.88,1.00923e-09,2.83034
-493.87,1.07433e-10,2.32825
-493.86,5.77053e-10,-0.630584
-493.85,2.41101e-10,-0.00213433
-493.84,5.16744e-10,-2.25194
-493.83,5.31866e-10,-2.66675
-493.82,8.53925e-10,-2.64824
-493.81,3.52087e-10,0.879705
-493.8,8.02141e-10,2.89557
-493.79,2.9824e-10,-1.87424
-493.78,2.46257e-10,-0.782427
-493.77,2.28794e-10,-2.03696
-493.76,6.54998e-10,0.718015
-493.75,2.96482e-10,-2.00645
-493.74,2.88326e-10,2.1024
-493.73,1.74599e-10,-2.79577
-493.72,3.42036e-09,-2.9868
-493.71,1.30872e-09,-2.14565
-493.7,1.71193e-09,2.09517
-493.69,1.51864e-10,1.60359
-493.68,6.87826e-10,0.303689
-493.67,1.90322e-10,-2.18266
-493.66,7.84619e-10,-1.64288
-493.65,9.02136e-10,1.16854
-493.64,6.28346e-10,0.739105
-493.63,1.07865e-09,-2.74328
-493.62,2.81068e-10,0.90693
-493.61,6.50203e-10,-1.30467
-493.6,1.00401e-10,2.46538
-493.59,1.45685e-10,-2.49685
-493.58,2.14198e-10,-1.66068
-493.57,2.39694e-09,2.52121
-493.56,2.62869e-10,-0.058105
-493.55,1.14286e-10,-0.164776
-493.54,4.47732e-08,-2.97908
-493.53,8.5061e-10,2.03823
-493.52,3.18095e-10,-0.304623
-493.51,1.23352e-10,-2.13363
-493.5,7.08579e-10,0.323113
-493.49,3.97009e-09,1.60566
-493.48,2.89154e-10,-0.686813
-493.47,5.69334e-10,-1.56895
-493.46,1.77959e-10,-1.77978
-493.45,2.432e-10,-0.870145
-493.44,9.58448e-10,2.51545
-493.43,1.60607e-12,0.37874
-493.42,5.96701e-10,-0.652409
-493.41,1.1422e-09,2.17605
-493.4,2.2549e-10,2.88093
-493.39,4.50304e-10,-0.460241
-493.38,2.12494e-10,2.64543
-493.37,7.41084e-10,-2.73712
-493.36,9.0157e-11,2.4354
-493.35,1.75424e-10,-1.93279
-493.34,4.14745e-10,-2.38138
-493.33,2.38735e-11,-1.39924
-493.32,1.69703e-10,-2.57204
-493.31,9.06716e-10,-2.84355
-493.3,2.45124e-10,2.96737
-493.29,4.35693e-10,3.12612
-493.28,4.82263e-10,2.85932
-493.27,1.26668e-09,2.91106
-493.26,5.11638e-10,-2.80461
-493.25,6.88344e-10,-1.49469
-493.24,1.8281e-10,1.49441
-493.23,7.50565e-10,-1.7013
-493.22,5.71839e-10,0.184778
-493.21,2.43607e-10,1.56342
-493.2,4.50949e-10,1.80284
-493.19,6.52453e-10,1.26952
-493.18,2.25362e-09,-2.6196
-493.17,6.80256e-10,1.75583
-493.16,3.26176e-10,1.91259
-493.15,1.4927e-10,0.199544
-493.14,1.64459e-10,1.95306
-493.13,5.52e-10,-1.20985
-493.12,9.45066e-11,-2.84298
-493.11,3.34628e-10,2.93599
-493.1,5.76295e-10,0.315092
-493.09,1.04634e-09,-0.464761
-493.08,2.98418e-10,-2.72467
-493.07,2.61742e-10,-2.44051
-493.06,3.97975e-10,1.05614
-493.05,3.19488e-10,0.480832
-493.04,8.98272e-10,1.51972
-493.03,3.11712e-09,-1.96924
-493.02,1.06978e-09,-1.96935
-493.01,4.94235e-10,1.8178
-493,7.81073e-11,0.193743
-492.99,4.8828e-10,1.57664
-492.98,4.47505e-10,1.20693
-492.97,1.9245e-10,0.531965
-492.96,2.88664e-10,-1.46502
-492.95,2.33324e-10,1.71054
-492.94,1.02025e-09,1.22181
-492.93,2.39046e-09,-0.27367
-492.92,1.72128e-10,-2.01091
-492.91,6.57812e-10,-2.53993
-492.9,1.42446e-10,-2.44295
-492.89,2.36707e-10,2.08625
-492.88,1.46293e-09,0.298164
-492.87,3.12271e-09,1.99911
-492.86,6.32185e-10,-1.64906
-492.85,1.23509e-10,-0.917071
-492.84,5.77996e-10,-1.71854
-492.83,3.17634e-10,-2.76709
-492.82,5.75714e-10,-0.283911
-492.81,6.40758e-10,-2.66331
-492.8,9.02139e-11,0.504135
-492.79,1.3483e-10,0.892217
-492.78,8.43905e-10,2.47375
-492.77,4.0666e-10,2.14795
-492.76,6.43343e-10,-0.990748
-492.75,2.60883e-11,-2.18507
-492.74,1.02966e-09,-2.46305
-492.73,6.90015e-10,0.831429
-492.72,1.72053e-10,-1.37002
-492.71,3.47613e-10,-1.52446
-492.7,6.13661e-10,0.891977
-492.69,1.34286e-10,-1.99892
-492.68,2.50477e-10,1.70654
-492.67,3.04577e-10,-1.48787
-492.66,1.51807e-10,0.974299
-492.65,3.59216e-10,-0.317158
-492.64,1.5763e-10,0.763011
-492.63,8.96435e-11,-1.73784
-492.62,4.54641e-10,-0.30418
-492.61,6.50546e-10,1.37978
-492.6,1.63079e-10,0.151205
-492.59,2.72584e-10,2.11357
-492.58,1.364e-09,-2.77907
-492.57,7.29915e-10,-0.310353
-492.56,3.68475e-10,-2.54675
-492.55,5.942e-10,-2.17904
-492.54,1.50664e-10,-0.456155
-492.53,5.25629e-10,-3.01101
-492.52,6.49282e-09,-0.703366
-492.51,9.05917e-10,-1.72063
-492.5,5.90569e-10,0.0682075
-492.49,1.73886e-10,0.609826
-492.48,4.23431e-10,-1.95253
-492.47,1.53934e-10,-2.39269
