index,time,amplitude
209,2.09,0.967001
210,2.1,0.968583
211,2.11,0.970127
212,2.12,0.971632
213,2.13,0.973099
214,2.14,0.974527
215,2.15,0.975917
216,2.16,0.977268
217,2.17,0.978581
218,2.18,0.979855
219,2.19,0.981091
220,2.2,0.982287
221,2.21,0.983445
222,2.22,0.984564
223,2.23,0.985645
224,2.24,0.986686
225,2.25,0.987688
226,2.26,0.988652
227,2.27,0.989576
228,2.28,0.990461
229,2.29,0.991308
230,2.3,0.992115
231,2.31,0.992883
232,2.32,0.993611
233,2.33,0.994301
234,2.34,0.994951
235,2.35,0.995562
236,2.36,0.996134
237,2.37,0.996666
238,2.38,0.997159
239,2.39,0.997613
240,2.4,0.998027
241,2.41,0.998402
242,2.42,0.998737
243,2.43,0.999033
244,2.44,0.999289
245,2.45,0.999507
246,2.46,0.999684
247,2.47,0.999822
248,2.48,0.999921
249,2.49,0.99998
250,2.5,1
251,2.51,0.99998
252,2.52,0.999921
253,2.53,0.999822
254,2.54,0.999684
255,2.55,0.999507
256,2.56,0.999289
257,2.57,0.999033
258,2.58,0.998737
259,2.59,0.998402
260,2.6,0.998027
261,2.61,0.997613
262,2.62,0.997159
263,2.63,0.996666
264,2.64,0.996134
265,2.65,0.995562
266,2.66,0.994951
267,2.67,0.994301
268,2.68,0.993611
269,2.69,0.992883
270,2.7,0.992115
271,2.71,0.991308
272,2.72,0.990461
273,2.73,0.989576
274,2.74,0.988652
275,2.75,0.987688
276,2.76,0.986686
277,2.77,0.985645
278,2.78,0.984564
279,2.79,0.983445
280,2.8,0.982287
281,2.81,0.981091
282,2.82,0.979855
283,2.83,0.978581
284,2.84,0.977268
285,2.85,0.975917
286,2.86,0.974527
287,2.87,0.973099
288,2.88,0.971632
289,2.89,0.970127
290,2.9,0.968583
291,2.91,0.967001
292,2.92,0.965382
293,2.93,0.963724
294,2.94,0.962028
295,2.95,0.960294
296,2.96,0.958522
297,2.97,0.956712
298,2.98,0.954865
299,2.99,0.952979
300,3,0.951057
301,3.01,0.949096
302,3.02,0.947098
303,3.03,0.945063
304,3.04,0.942991
305,3.05,0.940881
306,3.06,0.938734
307,3.07,0.93655
308,3.08,0.934329
309,3.09,0.932071
310,3.1,0.929776
311,3.11,0.927445
312,3.12,0.925077
313,3.13,0.922673
314,3.14,0.920232
315,3.15,0.917755
316,3.16,0.915241
317,3.17,0.912692
318,3.18,0.910106
319,3.19,0.907484
320,3.2,0.904827
321,3.21,0.902134
322,3.22,0.899405
323,3.23,0.896641
324,3.24,0.893841
325,3.25,0.891007
326,3.26,0.888136
327,3.27,0.885231
328,3.28,0.882291
329,3.29,0.879316
330,3.3,0.876307
331,3.31,0.873262
332,3.32,0.870184
333,3.33,0.867071
334,3.34,0.863923
335,3.35,0.860742
336,3.36,0.857527
337,3.37,0.854277
338,3.38,0.850994
339,3.39,0.847678
340,3.4,0.844328
341,3.41,0.840945
342,3.42,0.837528
343,3.43,0.834078
344,3.44,0.830596
345,3.45,0.827081
346,3.46,0.823533
347,3.47,0.819952
348,3.48,0.816339
349,3.49,0.812694
350,3.5,0.809017
351,3.51,0.805308
352,3.52,0.801567
353,3.53,0.797794
354,3.54,0.79399
355,3.55,0.790155
356,3.56,0.786288
357,3.57,0.782391
358,3.58,0.778462
359,3.59,0.774503
360,3.6,0.770513
361,3.61,0.766493
362,3.62,0.762443
363,3.63,0.758362
364,3.64,0.754251
365,3.65,0.750111
366,3.66,0.745941
367,3.67,0.741742
368,3.68,0.737513
369,3.69,0.733255
370,3.7,0.728969
371,3.71,0.724653
372,3.72,0.720309
373,3.73,0.715936
374,3.74,0.711536
375,3.75,0.707107
376,3.76,0.70265
377,3.77,0.698165
378,3.78,0.693653
379,3.79,0.689114
380,3.8,0.684547
381,3.81,0.679953
382,3.82,0.675333
383,3.83,0.670686
384,3.84,0.666012
385,3.85,0.661312
386,3.86,0.656586
387,3.87,0.651834
388,3.88,0.647056
389,3.89,0.642253
390,3.9,0.637424
391,3.91,0.63257
392,3.92,0.627691
393,3.93,0.622788
394,3.94,0.61786
395,3.95,0.612907
396,3.96,0.60793
397,3.97,0.60293
398,3.98,0.597905
399,3.99,0.592857
400,4,0.587785
401,4.01,0.58269
402,4.02,0.577573
403,4.03,0.572432
404,4.04,0.567269
405,4.05,0.562083
406,4.06,0.556876
407,4.07,0.551646
408,4.08,0.546394
409,4.09,0.541121
410,4.1,0.535827
411,4.11,0.530511
412,4.12,0.525175
413,4.13,0.519817
414,4.14,0.51444
415,4.15,0.509041
416,4.16,0.503623
417,4.17,0.498185
418,4.18,0.492727
419,4.19,0.48725
420,4.2,0.481754
421,4.21,0.476238
422,4.22,0.470704
423,4.23,0.465151
424,4.24,0.45958
425,4.25,0.45399
426,4.26,0.448383
427,4.27,0.442758
428,4.28,0.437116
429,4.29,0.431456
430,4.3,0.425779
431,4.31,0.420086
432,4.32,0.414376
433,4.33,0.408649
434,4.34,0.402906
435,4.35,0.397148
436,4.36,0.391374
437,4.37,0.385584
438,4.38,0.379779
439,4.39,0.373959
440,4.4,0.368125
441,4.41,0.362275
442,4.42,0.356412
443,4.43,0.350534
444,4.44,0.344643
445,4.45,0.338738
446,4.46,0.33282
447,4.47,0.326888
448,4.48,0.320944
449,4.49,0.314987
450,4.5,0.309017
451,4.51,0.303035
452,4.52,0.297042
453,4.53,0.291036
454,4.54,0.285019
455,4.55,0.278991
456,4.56,0.272952
457,4.57,0.266902
458,4.58,0.260842
459,4.59,0.254771
460,4.6,0.24869
461,4.61,0.242599
462,4.62,0.236499
463,4.63,0.230389
464,4.64,0.224271
465,4.65,0.218143
466,4.66,0.212007
467,4.67,0.205863
468,4.68,0.19971
469,4.69,0.193549
470,4.7,0.187381
471,4.71,0.181206
472,4.72,0.175023
473,4.73,0.168833
474,4.74,0.162637
475,4.75,0.156434
476,4.76,0.150226
477,4.77,0.144011
478,4.78,0.13779
479,4.79,0.131564
480,4.8,0.125333
481,4.81,0.119097
482,4.82,0.112856
483,4.83,0.106611
484,4.84,0.100362
485,4.85,0.0941083
486,4.86,0.0878512
487,4.87,0.0815906
488,4.88,0.0753268
489,4.89,0.06906
490,4.9,0.0627905
491,4.91,0.0565185
492,4.92,0.0502443
493,4.93,0.0439681
494,4.94,0.0376902
495,4.95,0.0314108
496,4.96,0.0251301
497,4.97,0.0188484
498,4.98,0.012566
499,4.99,0.00628314
500,5,1.22465e-16
501,5.01,-0.00628314
502,5.02,-0.012566
503,5.03,-0.0188484
504,5.04,-0.0251301
505,5.05,-0.0314108
506,5.06,-0.0376902
507,5.07,-0.0439681
508,5.08,-0.0502443
509,5.09,-0.0565185
510,5.1,-0.0627905
511,5.11,-0.06906
512,5.12,-0.0753268
513,5.13,-0.0815906
514,5.14,-0.0878512
515,5.15,-0.0941083
516,5.16,-0.100362
517,5.17,-0.106611
518,5.18,-0.112856
519,5.19,-0.119097
520,5.2,-0.125333
521,5.21,-0.131564
522,5.22,-0.13779
523,5.23,-0.144011
524,5.24,-0.150226
525,5.25,-0.156434
526,5.26,-0.162637
527,5.27,-0.168833
528,5.28,-0.175023
529,5.29,-0.181206
530,5.3,-0.187381
531,5.31,-0.193549
532,5.32,-0.19971
533,5.33,-0.205863
534,5.34,-0.212007
535,5.35,-0.218143
536,5.36,-0.224271
537,5.37,-0.230389
538,5.38,-0.236499
539,5.39,-0.242599
540,5.4,-0.24869
541,5.41,-0.254771
542,5.42,-0.260842
543,5.43,-0.266902
544,5.44,-0.272952
545,5.45,-0.278991
546,5.46,-0.285019
547,5.47,-0.291036
548,5.48,-0.297042
549,5.49,-0.303035
550,5.5,-0.309017
551,5.51,-0.314987
552,5.52,-0.320944
553,5.53,-0.326888
554,5.54,-0.33282
555,5.55,-0.338738
556,5.56,-0.344643
557,5.57,-0.350534
558,5.58,-0.356412
559,5.59,-0.362275
560,5.6,-0.368125
561,5.61,-0.373959
562,5.62,-0.379779
563,5.63,-0.385584
564,5.64,-0.391374
565,5.65,-0.397148
566,5.66,-0.402906
567,5.67,-0.408649
568,5.68,-0.414376
569,5.69,-0.420086
570,5.7,-0.425779
571,5.71,-0.431456
572,5.72,-0.437116
573,5.73,-0.442758
574,5.74,-0.448383
575,5.75,-0.45399
576,5.76,-0.45958
577,5.77,-0.465151
578,5.78,-0.470704
579,5.79,-0.476238
580,5.8,-0.481754
581,5.81,-0.48725
582,5.82,-0.492727
583,5.83,-0.498185
584,5.84,-0.503623
585,5.85,-0.509041
586,5.86,-0.51444
587,5.87,-0.519817
588,5.88,-0.525175
589,5.89,-0.530511
590,5.9,-0.535827
591,5.91,-0.541121
592,5.92,-0.546394
593,5.93,-0.551646
594,5.94,-0.556876
595,5.95,-0.562083
596,5.96,-0.567269
597,5.97,-0.572432
598,5.98,-0.577573
599,5.99,-0.58269
600,6,-0.587785
601,6.01,-0.592857
602,6.02,-0.597905
603,6.03,-0.60293
604,6.04,-0.60793
605,6.05,-0.612907
606,6.06,-0.61786
607,6.07,-0.622788
608,6.08,-0.627691
609,6.09,-0.63257
610,6.1,-0.637424
611,6.11,-0.642253
612,6.12,-0.647056
613,6.13,-0.651834
614,6.14,-0.656586
615,6.15,-0.661312
616,6.16,-0.666012
617,6.17,-0.670686
618,6.18,-0.675333
619,6.19,-0.679953
620,6.2,-0.684547
621,6.21,-0.689114
622,6.22,-0.693653
623,6.23,-0.698165
624,6.24,-0.70265
625,6.25,-0.707107
626,6.26,-0.711536
627,6.27,-0.715936
628,6.28,-0.720309
629,6.29,-0.724653
630,6.3,-0.728969
631,6.31,-0.733255
632,6.32,-0.737513
633,6.33,-0.741742
634,6.34,-0.745941
635,6.35,-0.750111
636,6.36,-0.754251
637,6.37,-0.758362
638,6.38,-0.762443
639,6.39,-0.766493
640,6.4,-0.770513
641,6.41,-0.774503
642,6.42,-0.778462
643,6.43,-0.782391
644,6.44,-0.786288
645,6.45,-0.790155
646,6.46,-0.79399
647,6.47,-0.797794
648,6.48,-0.801567
649,6.49,-0.805308
650,6.5,-0.809017
651,6.51,-0.812694
652,6.52,-0.816339
653,6.53,-0.819952
654,6.54,-0.823533
655,6.55,-0.827081
656,6.56,-0.830596
657,6.57,-0.834078
658,6.58,-0.837528
659,6.59,-0.840945
660,6.6,-0.844328
661,6.61,-0.847678
662,6.62,-0.850994
663,6.63,-0.854277
664,6.64,-0.857527
665,6.65,-0.860742
666,6.66,-0.863923
667,6.67,-0.867071
668,6.68,-0.870184
669,6.69,-0.873262
670,6.7,-0.876307
671,6.71,-0.879316
672,6.72,-0.882291
673,6.73,-0.885231
674,6.74,-0.888136
675,6.75,-0.891007
676,6.76,-0.893841
677,6.77,-0.896641
678,6.78,-0.899405
679,6.79,-0.902134
680,6.8,-0.904827
681,6.81,-0.907484
682,6.82,-0.910106
683,6.83,-0.912692
684,6.84,-0.915241
685,6.85,-0.917755
686,6.86,-0.920232
687,6.87,-0.922673
688,6.88,-0.925077
689,6.89,-0.927445
690,6.9,-0.929776
691,6.91,-0.932071
692,6.92,-0.934329
693,6.93,-0.93655
694,6.94,-0.938734
695,6.95,-0.940881
696,6.96,-0.942991
697,6.97,-0.945063
698,6.98,-0.947098
699,6.99,-0.949096
700,7,-0.951057
701,7.01,-0.952979
702,7.02,-0.954865
703,7.03,-0.956712
704,7.04,-0.958522
705,7.05,-0.960294
706,7.06,-0.962028
707,7.07,-0.963724
708,7.08,-0.965382
709,7.09,-0.967001
710,7.1,-0.968583
711,7.11,-0.970127
712,7.12,-0.971632
713,7.13,-0.973099
714,7.14,-0.974527
715,7.15,-0.975917
716,7.16,-0.977268
717,7.17,-0.978581
718,7.18,-0.979855
719,7.19,-0.981091
720,7.2,-0.982287
721,7.21,-0.983445
722,7.22,-0.984564
723,7.23,-0.985645
724,7.24,-0.986686
725,7.25,-0.987688
726,7.26,-0.988652
727,7.27,-0.989576
728,7.28,-0.990461
729,7.29,-0.991308
730,7.3,-0.992115
731,7.31,-0.992883
732,7.32,-0.993611
733,7.33,-0.994301
734,7.34,-0.994951
735,7.35,-0.995562
736,7.36,-0.996134
737,7.37,-0.996666
738,7.38,-0.997159
739,7.39,-0.997613
740,7.4,-0.998027
741,7.41,-0.998402
742,7.42,-0.998737
743,7.43,-0.999033
744,7.44,-0.999289
745,7.45,-0.999507
746,7.46,-0.999684
747,7.47,-0.999822
748,7.48,-0.999921
749,7.49,-0.99998
750,7.5,-1
751,7.51,-0.99998
752,7.52,-0.999921
753,7.53,-0.999822
754,7.54,-0.999684
755,7.55,-0.999507
756,7.56,-0.999289
757,7.57,-0.999033
758,7.58,-0.998737
759,7.59,-0.998402
760,7.6,-0.998027
761,7.61,-0.997613
762,7.62,-0.997159
763,7.63,-0.996666
764,7.64,-0.996134
765,7.65,-0.995562
766,7.66,-0.994951
767,7.67,-0.994301
768,7.68,-0.993611
769,7.69,-0.992883
770,7.7,-0.992115
771,7.71,-0.991308
772,7.72,-0.990461
773,7.73,-0.989576
774,7.74,-0.988652
775,7.75,-0.987688
776,7.76,-0.986686
777,7.77,-0.985645
778,7.78,-0.984564
779,7.79,-0.983445
780,7.8,-0.982287
781,7.81,-0.981091
782,7.82,-0.979855
783,7.83,-0.978581
784,7.84,-0.977268
785,7.85,-0.975917
786,7.86,-0.974527
787,7.87,-0.973099
788,7.88,-0.971632
789,7.89,-0.970127
790,7.9,-0.968583
791,7.91,-0.967001
792,7.92,-0.965382
793,7.93,-0.963724
794,7.94,-0.962028
795,7.95,-0.960294
796,7.96,-0.958522
797,7.97,-0.956712
798,7.98,-0.954865
799,7.99,-0.952979
800,8,-0.951057
801,8.01,-0.949096
802,8.02,-0.947098
803,8.03,-0.945063
804,8.04,-0.942991
805,8.05,-0.940881
806,8.06,-0.938734
807,8.07,-0.93655
808,8.08,-0.934329
809,8.09,-0.932071
810,8.1,-0.929776
811,8.11,-0.927445
812,8.12,-0.925077
813,8.13,-0.922673
814,8.14,-0.920232
815,8.15,-0.917755
816,8.16,-0.915241
817,8.17,-0.912692
818,8.18,-0.910106
819,8.19,-0.907484
820,8.2,-0.904827
821,8.21,-0.902134
822,8.22,-0.899405
823,8.23,-0.896641
824,8.24,-0.893841
825,8.25,-0.891007
826,8.26,-0.888136
827,8.27,-0.885231
828,8.28,-0.882291
829,8.29,-0.879316
830,8.3,-0.876307
831,8.31,-0.873262
832,8.32,-0.870184
833,8.33,-0.867071
834,8.34,-0.863923
835,8.35,-0.860742
836,8.36,-0.857527
837,8.37,-0.854277
838,8.38,-0.850994
839,8.39,-0.847678
840,8.4,-0.844328
841,8.41,-0.840945
842,8.42,-0.837528
843,8.43,-0.834078
844,8.44,-0.830596
845,8.45,-0.827081
846,8.46,-0.823533
847,8.47,-0.819952
848,8.48,-0.816339
849,8.49,-0.812694
850,8.5,-0.809017
851,8.51,-0.805308
852,8.52,-0.801567
853,8.53,-0.797794
854,8.54,-0.79399
855,8.55,-0.790155
856,8.56,-0.786288
857,8.57,-0.782391
858,8.58,-0.778462
859,8.59,-0.774503
860,8.6,-0.770513
861,8.61,-0.766493
862,8.62,-0.762443
863,8.63,-0.758362
864,8.64,-0.754251
865,8.65,-0.750111
866,8.66,-0.745941
867,8.67,-0.741742
868,8.68,-0.737513
869,8.69,-0.733255
870,8.7,-0.728969
871,8.71,-0.724653
872,8.72,-0.720309
873,8.73,-0.715936
874,8.74,-0.711536
875,8.75,-0.707107
876,8.76,-0.70265
877,8.77,-0.698165
878,8.78,-0.693653
879,8.79,-0.689114
880,8.8,-0.684547
881,8.81,-0.679953
882,8.82,-0.675333
883,8.83,-0.670686
884,8.84,-0.666012
885,8.85,-0.661312
886,8.86,-0.656586
887,8.87,-0.651834
888,8.88,-0.647056
889,8.89,-0.642253
890,8.9,-0.637424
891,8.91,-0.63257
892,8.92,-0.627691
893,8.93,-0.622788
894,8.94,-0.61786
895,8.95,-0.612907
896,8.96,-0.60793
897,8.97,-0.60293
898,8.98,-0.597905
899,8.99,-0.592857
900,9,-0.587785
901,9.01,-0.58269
902,9.02,-0.577573
903,9.03,-0.572432
904,9.04,-0.567269
905,9.05,-0.562083
906,9.06,-0.556876
907,9.07,-0.551646
908,9.08,-0.546394
909,9.09,-0.541121
910,9.1,-0.535827
911,9.11,-0.530511
912,9.12,-0.525175
913,9.13,-0.519817
914,9.14,-0.51444
915,9.15,-0.509041
916,9.16,-0.503623
917,9.17,-0.498185
918,9.18,-0.492727
919,9.19,-0.48725
920,9.2,-0.481754
921,9.21,-0.476238
922,9.22,-0.470704
923,9.23,-0.465151
924,9.24,-0.45958
925,9.25,-0.45399
926,9.26,-0.448383
927,9.27,-0.442758
928,9.28,-0.437116
929,9.29,-0.431456
930,9.3,-0.425779
931,9.31,-0.420086
932,9.32,-0.414376
933,9.33,-0.408649
934,9.34,-0.402906
935,9.35,-0.397148
936,9.36,-0.391374
937,9.37,-0.385584
938,9.38,-0.379779
939,9.39,-0.373959
940,9.4,-0.368125
941,9.41,-0.362275
942,9.42,-0.356412
943,9.43,-0.350534
944,9.44,-0.344643
945,9.45,-0.338738
946,9.46,-0.33282
947,9.47,-0.326888
948,9.48,-0.320944
949,9.49,-0.314987
950,9.5,-0.309017
951,9.51,-0.303035
952,9.52,-0.297042
953,9.53,-0.291036
954,9.54,-0.285019
955,9.55,-0.278991
956,9.56,-0.272952
957,9.57,-0.266902
958,9.58,-0.260842
959,9.59,-0.254771
960,9.6,-0.24869
961,9.61,-0.242599
962,9.62,-0.236499
963,9.63,-0.230389
964,9.64,-0.224271
965,9.65,-0.218143
966,9.66,-0.212007
967,9.67,-0.205863
968,9.68,-0.19971
969,9.69,-0.193549
970,9.7,-0.187381
971,9.71,-0.181206
972,9.72,-0.175023
973,9.73,-0.168833
974,9.74,-0.162637
975,9.75,-0.156434
976,9.76,-0.150226
977,9.77,-0.144011
978,9.78,-0.13779
979,9.79,-0.131564
980,9.8,-0.125333
981,9.81,-0.119097
982,9.82,-0.112856
983,9.83,-0.106611
984,9.84,-0.100362
985,9.85,-0.0941083
986,9.86,-0.0878512
987,9.87,-0.0815906
988,9.88,-0.0753268
989,9.89,-0.06906
990,9.9,-0.0627905
991,9.91,-0.0565185
992,9.92,-0.0502443
993,9.93,-0.0439681
994,9.94,-0.0376902
995,9.95,-0.0314108
996,9.96,-0.0251301
997,9.97,-0.0188484
998,9.98,-0.012566
999,9.99,-0.00628314
