Frequency,Magnitude,Phase
-497.67,1.58423e-10,-1.44516
-497.66,7.60365e-10,2.24536
-497.65,1.29204e-09,2.82495
-497.64,7.71719e-10,-2.18621
-497.63,1.58853e-10,-1.21335
-497.62,7.07151e-10,-2.4149
-497.61,2.45924e-10,1.78627
-497.6,1.58551e-09,2.18474
-497.59,4.66945e-10,-2.96616
-497.58,2.028e-10,1.29905
-497.57,4.714e-10,-1.87783
-497.56,4.90232e-10,2.165
-497.55,3.65364e-10,2.69002
-497.54,1.63734e-09,2.2797
-497.53,5.08431e-10,-2.02848
-497.52,1.93029e-10,-2.83619
-497.51,2.55351e-09,2.16852
-497.5,1.73368e-10,3.09713
-497.49,1.77273e-10,1.46916
-497.48,4.92958e-10,-2.25786
-497.47,5.75357e-10,1.56382
-497.46,4.05646e-09,1.84191
-497.45,4.26922e-10,-1.5339
-497.44,1.29956e-09,2.0803
-497.43,4.67203e-09,-2.54517
-497.42,1.14474e-09,-1.69105
-497.41,4.77479e-10,0.00552544
-497.4,5.7898e-10,2.21325
-497.39,2.00659e-09,2.43342
-497.38,4.26536e-09,-2.44384
-497.37,6.32398e-10,-0.320217
-497.36,1.44256e-09,2.43379
-497.35,2.45475e-09,-2.99869
-497.34,6.1833e-10,1.20453
-497.33,4.53922e-10,-0.238679
-497.32,4.47586e-10,-1.47322
-497.31,4.4354e-10,2.47271
-497.3,4.99251e-10,-1.8566
-497.29,4.77971e-10,2.85494
-497.28,9.87306e-10,2.35432
-497.27,8.43983e-10,-1.88438
-497.26,1.32202e-09,-3.09878
-497.25,8.06696e-10,-0.549837
-497.24,7.95508e-10,-0.439111
-497.23,1.23999e-09,-2.22652
-497.22,9.55025e-10,1.60423
-497.21,9.35929e-10,-0.0230581
-497.2,2.18778e-10,-3.01014
-497.19,9.63269e-10,-1.1121
-497.18,6.06673e-09,0.526024
-497.17,2.33082e-09,-2.55404
-497.16,1.58491e-09,-1.22034
-497.15,2.58731e-09,-0.514682
-497.14,1.87761e-09,1.91704
-497.13,3.21738e-10,1.07324
-497.12,1.64785e-08,0.171763
-497.11,1.43504e-09,-0.293448
-497.1,3.68623e-09,0.560054
-497.09,1.04052e-09,-1.11615
-497.08,5.09998e-10,0.701899
-497.07,6.69405e-10,-2.01361
-497.06,1.37812e-09,2.61201
-497.05,9.21925e-10,-2.54298
-497.04,8.48014e-10,-0.542879
-497.03,9.331e-10,-0.590189
-497.02,2.27157e-09,2.3552
-497.01,1.51337e-10,2.98027
-497,8.28077e-11,2.90026
-496.99,6.81008e-10,1.87193
-496.98,5.02089e-10,-1.71223
-496.97,3.57536e-10,-0.355464
-496.96,1.48586e-10,-1.06868
-496.95,3.97573e-10,3.13902
-496.94,5.34927e-10,-1.73161
-496.93,7.99673e-10,2.46032
-496.92,3.2078e-10,-0.615132
-496.91,7.28835e-10,-0.782682
-496.9,5.48185e-10,-2.31784
-496.89,1.73823e-09,0.174922
-496.88,3.21948e-10,2.71685
-496.87,8.88053e-11,0.381632
-496.86,6.31777e-10,2.65338
-496.85,3.06792e-11,-1.71897
-496.84,4.17374e-10,-2.11998
-496.83,1.93659e-09,-1.17596
-496.82,4.83376e-10,2.20885
-496.81,4.19325e-10,1.32635
-496.8,2.83249e-09,-2.57527
-496.79,3.73231e-10,0.709379
-496.78,1.23438e-09,-1.4686
-496.77,2.96987e-10,2.66304
-496.76,1.31456e-09,-1.30191
-496.75,4.19778e-10,1.52677
-496.74,5.98469e-10,-0.0357498
-496.73,1.75335e-10,1.84766
-496.72,3.5438e-10,-0.553009
-496.71,5.63753e-10,0.228975
-496.7,1.65616e-10,-1.41426
-496.69,2.57011e-09,2.24777
-496.68,2.11761e-09,-1.96073
-496.67,2.46505e-10,-1.77397
-496.66,1.01078e-09,1.78707
-496.65,6.92869e-10,-1.04793
-496.64,1.11253e-09,-2.71417
-496.63,1.06237e-09,-2.95866
-496.62,3.24924e-10,2.46749
-496.61,6.7654e-10,-1.75589
-496.6,4.50996e-09,2.25981
-496.59,6.48315e-10,-2.92384
-496.58,5.65235e-10,-1.69204
-496.57,1.73582e-10,1.74781
-496.56,3.37128e-10,0.426119
-496.55,1.67142e-09,-0.0234079
-496.54,6.81943e-10,-2.22187
-496.53,6.59922e-10,2.49471
-496.52,8.56372e-10,2.01019
-496.51,2.3563e-09,1.16062
-496.5,1e-10,0.845584
-496.49,1.40732e-09,-2.83163
-496.48,1.38703e-10,1.92873
-496.47,5.6074e-10,-1.83748
-496.46,1.78635e-10,2.94644
-496.45,4.20147e-09,3.13616
-496.44,1.35779e-09,-2.6955
-496.43,1.64788e-08,1.05941
-496.42,3.4695e-10,2.52381
-496.41,2.76681e-09,2.70459
-496.4,2.99998e-10,-0.983995
-496.39,4.22528e-10,-0.263541
-496.38,3.4661e-10,-2.91999
-496.37,1.03312e-09,-2.34545
-496.36,5.56438e-10,-2.72797
-496.35,1.13722e-09,1.94133
-496.34,1.04196e-10,0.924894
-496.33,7.90748e-10,-2.74708
-496.32,8.77859e-10,2.97129
-496.31,1.53612e-09,-0.97487
-496.3,3.41219e-10,1.53412
-496.29,1.01343e-09,-1.39579
-496.28,8.63154e-10,2.93256
-496.27,5.25765e-09,1.44788
-496.26,2.00311e-10,0.691001
-496.25,1.07702e-09,-2.03976
-496.24,4.96545e-10,0.119004
-496.23,6.12752e-10,-2.45314
-496.22,2.60225e-09,-0.337754
-496.21,1.0888e-09,-2.09895
-496.2,6.49028e-10,-0.724523
-496.19,7.76717e-10,-1.82988
-496.18,2.31609e-09,-0.342318
-496.17,4.43573e-09,-2.90361
-496.16,2.99642e-09,-0.653482
-496.15,4.44124e-09,-0.435599
-496.14,3.57103e-09,2.07529
-496.13,2.75847e-09,-0.126981
-496.12,1.62576e-09,2.24867
-496.11,3.35807e-09,1.59686
-496.1,5.3148e-09,-2.7781
-496.09,6.3006e-10,-2.58431
-496.08,7.68995e-10,1.46682
-496.07,3.77835e-10,-1.0481
-496.06,9.83522e-10,1.41258
-496.05,1.44429e-09,0.605168
-496.04,1.00989e-09,2.0438
-496.03,8.37097e-10,-0.391633
-496.02,5.37208e-10,2.04688
-496.01,1.58852e-09,-1.27481
-496,7.03955e-10,1.25082
-495.99,3.11521e-10,-3.11447
-495.98,5.6939e-10,0.903984
-495.97,7.22598e-09,-1.9555
-495.96,1.3205e-09,-1.19944
-495.95,3.93892e-10,-3.12682
-495.94,1.02795e-09,1.43063
-495.93,3.40652e-10,2.3798
-495.92,1.27007e-09,1.27861
-495.91,1.79914e-09,0.586817
-495.9,2.25375e-10,-0.654095
-495.89,1.44523e-09,0.968396
-495.88,3.26734e-09,-0.225912
-495.87,6.7954e-10,-1.19526
-495.86,1.16712e-09,1.2326
-495.85,9.54518e-09,0.591797
-495.84,6.33402e-10,-2.15039
-495.83,1.6835e-11,0.963768
-495.82,1.18452e-09,-1.46891
-495.81,8.13975e-10,3.08603
-495.8,1.2512e-09,1.78813
-495.79,3.60487e-10,-0.069512
-495.78,2.54375e-10,-0.687039
-495.77,6.0273e-10,1.2006
-495.76,1.4063e-09,-0.016851
-495.75,1.35431e-09,2.05838
-495.74,4.49316e-10,2.24589
-495.73,9.11511e-10,2.25725
-495.72,2.53235e-09,-2.85004
-495.71,5.22129e-10,-0.566684
-495.7,6.37668e-10,-1.12318
-495.69,6.95242e-10,-0.128691
-495.68,4.62383e-10,-1.06375
-495.67,4.32161e-10,0.867668
-495.66,6.60767e-10,-0.679513
-495.65,1.24442e-09,2.29054
-495.64,5.89996e-10,2.8254
-495.63,5.49973e-10,-0.65538
-495.62,3.55669e-10,-1.45395
-495.61,1.01369e-09,1.97547
-495.6,5.55786e-10,0.379637
-495.59,6.70003e-10,-0.288809
-495.58,1.00798e-09,0.0165658
-495.57,3.47863e-10,-2.48842
-495.56,3.32619e-09,0.232311
-495.55,7.16372e-10,-1.04901
-495.54,6.04061e-10,1.98907
-495.53,3.59723e-10,-0.776366
-495.52,3.16069e-10,0.00681213
-495.51,1.87488e-09,0.206913
-495.5,2.37144e-09,0.472355
-495.49,5.62728e-10,2.31037
-495.48,1.42566e-10,2.68743
-495.47,3.29883e-10,2.23283
-495.46,3.65017e-10,-0.413847
-495.45,5.45624e-10,1.65851
-495.44,9.37745e-09,-2.96999
-495.43,1.21345e-09,-0.986023
-495.42,1.42349e-09,1.07088
-495.41,2.31967e-10,-2.15724
-495.4,1.01665e-09,1.01406
-495.39,3.0289e-10,-2.90067
-495.38,2.5868e-10,-0.623601
-495.37,2.08404e-10,-0.0797874
-495.36,9.77942e-09,1.11059
-495.35,2.72899e-10,0.348227
-495.34,1.98295e-09,1.77895
-495.33,4.88901e-10,0.371581
-495.32,5.94941e-10,-3.09706
-495.31,1.79158e-09,2.20109
-495.3,4.87553e-10,-0.438566
-495.29,6.93537e-10,-1.54004
-495.28,2.15189e-09,-2.64592
-495.27,1.58466e-09,-1.78916
-495.26,5.57502e-09,-1.04847
-495.25,1.09039e-09,-0.781381
-495.24,4.8923e-10,-1.64456
-495.23,2.90969e-11,1.99169
-495.22,1.42988e-10,1.61529
-495.21,1.63704e-10,1.52581
-495.2,4.34536e-10,-0.710327
-495.19,2.85947e-09,2.98821
-495.18,1.07204e-09,0.376668
-495.17,1.51458e-09,3.10304
-495.16,1.92343e-09,-0.722202
-495.15,2.4838e-09,2.44624
-495.14,2.7702e-09,1.41302
-495.13,2.32717e-09,-0.501015
-495.12,3.69826e-10,2.65182
-495.11,3.95733e-10,2.14367
-495.1,2.2399e-09,1.65634
-495.09,1.23733e-09,-1.10336
-495.08,6.50233e-10,1.63621
-495.07,8.85571e-10,-1.9781
-495.06,2.47217e-09,2.9
-495.05,8.1733e-10,1.98577
-495.04,7.39796e-10,1.52746
-495.03,2.14588e-10,-3.09572
-495.02,5.0287e-10,0.542544
-495.01,3.58175e-10,-1.81099
-495,1.93094e-09,0.168968
-494.99,4.27529e-10,-1.20737
-494.98,1.15278e-09,-0.303234
-494.97,5.47906e-10,-2.56098
-494.96,2.05492e-10,-0.763465
-494.95,6.36721e-10,-2.23098
-494.94,2.83991e-09,2.27574
-494.93,6.85434e-09,-0.0833609
-494.92,8.07395e-10,1.08202
-494.91,3.76643e-10,-2.0271
-494.9,5.38207e-10,1.47325
-494.89,5.55271e-10,2.19602
-494.88,9.14414e-10,-0.787411
-494.87,3.53538e-09,2.94385
-494.86,5.12207e-09,0.0135327
-494.85,1.78673e-10,2.73452
-494.84,1.14512e-09,2.88114
-494.83,7.28416e-10,-1.16231
-494.82,1.31749e-08,-2.44082
-494.81,7.86347e-11,-2.77118
-494.8,7.5235e-10,-1.04564
-494.79,2.25285e-09,-0.775123
-494.78,2.15576e-10,-2.86119
-494.77,6.14423e-09,1.56758
-494.76,6.46732e-10,3.0962
-494.75,1.96899e-09,2.46062
-494.74,8.93819e-10,-2.53242
-494.73,4.9163e-11,-2.31976
-494.72,3.10316e-09,-1.17413
-494.71,2.60283e-09,-0.62855
-494.7,7.33317e-09,-1.82811
-494.69,1.2753e-09,1.28289
-494.68,6.48923e-10,3.06219
-494.67,1.50763e-09,-2.29034
-494.66,5.0403e-10,-1.69688
-494.65,1.06394e-09,-0.726448
-494.64,1.35633e-09,0.167417
-494.63,8.66902e-10,0.557019
-494.62,2.79162e-10,-3.01075
-494.61,2.10424e-09,0.737596
-494.6,4.39894e-10,-1.05323
-494.59,1.78492e-09,-1.85423
-494.58,1.98894e-10,2.0022
-494.57,5.42713e-10,-1.2483
-494.56,3.06596e-10,1.16684
-494.55,8.21764e-10,2.72688
-494.54,3.74745e-10,1.08858
-494.53,7.43567e-10,1.64029
-494.52,1.75619e-10,2.96871
-494.51,9.16828e-10,2.43946
-494.5,5.0555e-10,-0.591852
-494.49,4.81105e-10,1.20844
-494.48,2.79242e-10,2.86243
-494.47,5.54435e-09,1.48051
-494.46,3.75193e-11,-3.08796
-494.45,7.27113e-10,-1.77583
-494.44,4.72741e-10,0.490543
-494.43,7.31183e-10,-2.36467
-494.42,3.98381e-10,2.54335
-494.41,1.90228e-10,-0.405337
-494.4,3.73416e-09,-2.06044
-494.39,8.89787e-10,0.545909
-494.38,1.66202e-10,-2.29292
-494.37,7.26655e-10,-0.884641
-494.36,2.1335e-10,-1.84491
-494.35,7.83999e-10,-1.58695
-494.34,6.49326e-10,0.306703
-494.33,2.16617e-09,-0.0425664
-494.32,2.06159e-10,-1.20239
-494.31,4.03365e-10,0.898588
-494.3,7.85182e-10,0.317301
-494.29,3.20255e-10,0.0499012
-494.28,1.424e-09,1.938
-494.27,1.32623e-10,2.82122
-494.26,7.74265e-10,0.672853
-494.25,5.88101e-10,-2.69497
-494.24,2.59483e-10,2.33759
-494.23,3.32374e-10,1.55635
-494.22,2.57206e-09,0.18981
-494.21,2.08274e-08,1.78271
-494.2,2.33894e-10,0.226566
-494.19,6.70315e-10,1.50109
-494.18,3.02575e-09,1.55374
-494.17,5.14344e-10,2.96822
-494.16,1.05833e-10,-0.472973
-494.15,2.69322e-10,-2.0056
-494.14,1.17652e-09,-2.44477
-494.13,6.88202e-10,-3.00574
-494.12,5.12647e-10,-0.504428
-494.11,3.50258e-10,1.86887
-494.1,5.97202e-10,0.789061
-494.09,2.76658e-10,1.43162
-494.08,4.85184e-10,-2.09409
-494.07,6.49211e-10,-1.70545
-494.06,8.08267e-10,-2.39603
-494.05,2.19288e-10,-2.10497
-494.04,1.09026e-09,1.86335
-494.03,3.91845e-10,-0.578405
-494.02,1.13255e-09,2.74291
-494.01,1.39108e-09,1.94338
-494,3.71805e-10,-0.881422
-493.99,1.17771e-09,-2.23023
-493.98,1.83035e-09,-1.71209
-493.97,1.31841e-09,-0.0307024
-493.96,1.0413e-09,-1.4127
-493.95,3.37096e-09,-0.10441
-493.94,7.73719e-10,-0.0274727
-493.93,1.89558e-09,2.65156
-493.92,3.30866e-09,-0.895861
-493.91,8.7375e-10,-2.23023
-493.9,6.6885e-10,2.56583
-493.89,3.71438e-10,0.00837228
-493.88,6.70104e-10,0.209938
-493.87,2.1836e-10,-1.88519
-493.86,6.40583e-10,-1.29148
-493.85,5.63947e-10,3.12419
-493.84,2.20192e-10,2.87877
-493.83,1.0561e-09,-0.604995
-493.82,9.50312e-10,2.60988
-493.81,1.70841e-10,0.222275
-493.8,8.94277e-10,-3.04505
-493.79,1.33343e-09,-0.299761
-493.78,1.21136e-09,-1.74575
-493.77,2.41526e-09,2.14925
-493.76,5.81567e-10,1.86603
-493.75,8.91981e-10,-0.527831
-493.74,1.95884e-09,-0.194759
-493.73,1.16466e-09,2.35584
-493.72,6.40904e-10,1.10716
-493.71,4.61917e-10,0.557541
-493.7,1.34101e-09,-1.08643
-493.69,9.08244e-09,1.42478
-493.68,2.0636e-09,2.28553
-493.67,1.91973e-09,-2.31298
-493.66,2.53889e-10,-0.511028
-493.65,4.18187e-10,2.10176
-493.64,3.9325e-10,-2.17956
-493.63,3.82174e-09,3.09307
-493.62,5.70233e-09,0.375219
-493.61,1.69677e-09,1.72894
-493.6,1.60862e-09,0.821712
-493.59,3.22114e-10,1.88359
-493.58,4.91839e-10,-2.27896
-493.57,6.94445e-10,-0.00118553
-493.56,1.51399e-09,0.718219
-493.55,3.63407e-10,-2.91702
-493.54,2.53591e-10,-2.35275
-493.53,8.22041e-10,-0.754832
-493.52,2.62223e-10,2.72668
-493.51,6.17518e-10,1.98278
-493.5,1.35267e-08,-2.95833
-493.49,5.79947e-10,2.84396
-493.48,2.51967e-10,0.866295
-493.47,2.63489e-09,-1.62716
-493.46,3.69597e-10,-2.18173
-493.45,2.51457e-10,0.809924
-493.44,1.29961e-09,-2.96688
-493.43,8.24477e-10,1.47724
-493.42,6.029e-10,0.0938386
-493.41,4.68525e-09,0.337141
-493.4,3.30925e-09,-3.05351
-493.39,9.87488e-10,-0.5018
-493.38,7.52785e-11,-2.10862
-493.37,1.63793e-10,-0.955828
-493.36,2.2172e-09,-2.28209
-493.35,7.77736e-10,0.257425
-493.34,6.48694e-10,2.68664
-493.33,7.38298e-10,1.55175
-493.32,6.31357e-10,0.480444
-493.31,1.48539e-09,0.486454
-493.3,6.9014e-10,-1.30612
-493.29,1.27237e-08,2.05974
-493.28,1.27961e-09,-3.14016
-493.27,2.09271e-10,-2.10105
-493.26,2.71961e-10,2.68535
-493.25,1.8998e-10,-1.46324
-493.24,4.12905e-10,0.711361
-493.23,1.05809e-09,0.148702
-493.22,2.41047e-10,2.36145
-493.21,3.86082e-10,1.42827
-493.2,4.07373e-10,-0.811187
-493.19,5.16554e-10,-2.85455
-493.18,9.56909e-11,-1.31009
-493.17,3.1014e-08,-2.21702
-493.16,3.64642e-10,3.10391
-493.15,1.32239e-09,-0.607107
-493.14,5.2817e-10,0.855201
-493.13,2.55497e-10,3.10712
-493.12,2.32827e-10,2.16923
-493.11,3.92202e-10,-1.40242
-493.1,5.80747e-10,-2.06105
-493.09,6.90407e-10,0.00644442
-493.08,1.93032e-09,-0.673614
-493.07,2.59144e-10,-3.04312
-493.06,6.85705e-09,-1.75051
-493.05,4.58877e-10,-1.10669
-493.04,8.78222e-10,2.83676
-493.03,3.94687e-10,1.51969
-493.02,1.19969e-09,-0.952253
-493.01,1.45467e-09,-0.0658106
-493,1.7149e-10,-0.8661
-492.99,4.32339e-09,-1.79437
-492.98,5.49519e-10,-1.36993
-492.97,3.61534e-10,0.491484
-492.96,2.46438e-09,2.81075
-492.95,1.39635e-10,-0.229926
-492.94,2.99584e-10,-1.95483
-492.93,2.22008e-10,-0.105102
-492.92,2.6528e-10,-0.259833
-492.91,9.04239e-10,0.471361
-492.9,5.38389e-10,-1.65608
-492.89,2.14543e-10,2.97816
-492.88,5.89296e-10,1.25698
-492.87,1.0986e-10,1.47395
-492.86,8.29485e-10,0.895931
-492.85,2.89313e-09,-1.15642
-492.84,1.70182e-09,-2.89687
-492.83,3.03636e-09,-1.53083
-492.82,7.59014e-10,-0.521776
-492.81,2.80049e-10,-0.263485
-492.8,3.57366e-10,-2.74348
-492.79,2.95545e-10,-1.80752
-492.78,9.12156e-10,1.83273
-492.77,4.30059e-10,2.66091
-492.76,6.31345e-10,-1.14396
-492.75,4.49574e-10,-1.1689
-492.74,1.01472e-09,-2.62672
-492.73,8.10253e-10,-0.499644
-492.72,6.3666e-10,1.54392
-492.71,6.25231e-10,0.912206
-492.7,3.32462e-09,2.35991
-492.69,1.44965e-09,1.43093
-492.68,1.11191e-09,2.48572
-492.67,4.11513e-09,1.8429
-492.66,7.59778e-11,1.21392
-492.65,1.82141e-10,-1.60552
-492.64,3.98495e-10,0.997624
-492.63,1.82417e-10,-1.77112
-492.62,1.56748e-09,2.49563
-492.61,9.3418e-11,-1.17431
-492.6,2.44211e-10,-1.25796
-492.59,3.52353e-09,-1.45254
-492.58,7.51187e-11,-3.12633
-492.57,1.15403e-09,-2.71937
-492.56,2.54543e-09,-2.83382
-492.55,2.09517e-10,-2.63073
-492.54,1.29837e-09,-0.583133
-492.53,1.97767e-09,0.221939
-492.52,8.45715e-10,0.627624
-492.51,8.52211e-10,1.67223
-492.5,3.69288e-09,-0.209594
-492.49,9.02023e-10,1.40321
-492.48,3.4136e-10,-1.21495
-492.47,1.34987e-10,-2.85838
