Frequency,Magnitude,Phase
-498.38,0.0536016,-3.13624
-498.37,0.0536016,-3.1362
-498.36,0.0536017,-3.13617
-498.35,0.0536017,-3.13614
-498.34,0.0536017,-3.1361
-498.33,0.0536017,-3.13607
-498.32,0.0536017,-3.13604
-498.31,0.0536017,-3.136
-498.3,0.0536017,-3.13597
-498.29,0.0536017,-3.13594
-498.28,0.0536017,-3.1359
-498.27,0.0536017,-3.13587
-498.26,0.0536018,-3.13584
-498.25,0.0536018,-3.13581
-498.24,0.0536018,-3.13577
-498.23,0.0536018,-3.13574
-498.22,0.0536018,-3.13571
-498.21,0.0536018,-3.13567
-498.2,0.0536018,-3.13564
-498.19,0.0536018,-3.13561
-498.18,0.0536018,-3.13557
-498.17,0.0536018,-3.13554
-498.16,0.0536019,-3.13551
-498.15,0.0536019,-3.13547
-498.14,0.0536019,-3.13544
-498.13,0.0536019,-3.13541
-498.12,0.0536019,-3.13538
-498.11,0.0536019,-3.13534
-498.1,0.0536019,-3.13531
-498.09,0.0536019,-3.13528
-498.08,0.0536019,-3.13524
-498.07,0.053602,-3.13521
-498.06,0.053602,-3.13518
-498.05,0.053602,-3.13514
-498.04,0.053602,-3.13511
-498.03,0.053602,-3.13508
-498.02,0.053602,-3.13504
-498.01,0.053602,-3.13501
-498,0.053602,-3.13498
-497.99,0.053602,-3.13495
-497.98,0.0536021,-3.13491
-497.97,0.0536021,-3.13488
-497.96,0.0536021,-3.13485
-497.95,0.0536021,-3.13481
-497.94,0.0536021,-3.13478
-497.93,0.0536021,-3.13475
-497.92,0.0536021,-3.13471
-497.91,0.0536021,-3.13468
-497.9,0.0536022,-3.13465
-497.89,0.0536022,-3.13461
-497.88,0.0536022,-3.13458
-497.87,0.0536022,-3.13455
-497.86,0.0536022,-3.13452
-497.85,0.0536022,-3.13448
-497.84,0.0536022,-3.13445
-497.83,0.0536022,-3.13442
-497.82,0.0536023,-3.13438
-497.81,0.0536023,-3.13435
-497.8,0.0536023,-3.13432
-497.79,0.0536023,-3.13428
-497.78,0.0536023,-3.13425
-497.77,0.0536023,-3.13422
-497.76,0.0536023,-3.13418
-497.75,0.0536023,-3.13415
-497.74,0.0536024,-3.13412
-497.73,0.0536024,-3.13409
-497.72,0.0536024,-3.13405
-497.71,0.0536024,-3.13402
-497.7,0.0536024,-3.13399
-497.69,0.0536024,-3.13395
-497.68,0.0536024,-3.13392
-497.67,0.0536025,-3.13389
-497.66,0.0536025,-3.13385
-497.65,0.0536025,-3.13382
-497.64,0.0536025,-3.13379
-497.63,0.0536025,-3.13375
-497.62,0.0536025,-3.13372
-497.61,0.0536025,-3.13369
-497.6,0.0536026,-3.13366
-497.59,0.0536026,-3.13362
-497.58,0.0536026,-3.13359
-497.57,0.0536026,-3.13356
-497.56,0.0536026,-3.13352
-497.55,0.0536026,-3.13349
-497.54,0.0536026,-3.13346
-497.53,0.0536027,-3.13342
-497.52,0.0536027,-3.13339
-497.51,0.0536027,-3.13336
-497.5,0.0536027,-3.13332
-497.49,0.0536027,-3.13329
-497.48,0.0536027,-3.13326
-497.47,0.0536027,-3.13323
-497.46,0.0536028,-3.13319
-497.45,0.0536028,-3.13316
-497.44,0.0536028,-3.13313
-497.43,0.0536028,-3.13309
-497.42,0.0536028,-3.13306
-497.41,0.0536028,-3.13303
-497.4,0.0536028,-3.13299
-497.39,0.0536029,-3.13296
-497.38,0.0536029,-3.13293
-497.37,0.0536029,-3.13289
-497.36,0.0536029,-3.13286
-497.35,0.0536029,-3.13283
-497.34,0.0536029,-3.1328
-497.33,0.053603,-3.13276
-497.32,0.053603,-3.13273
-497.31,0.053603,-3.1327
-497.3,0.053603,-3.13266
-497.29,0.053603,-3.13263
-497.28,0.053603,-3.1326
-497.27,0.053603,-3.13256
-497.26,0.0536031,-3.13253
-497.25,0.0536031,-3.1325
-497.24,0.0536031,-3.13246
-497.23,0.0536031,-3.13243
-497.22,0.0536031,-3.1324
-497.21,0.0536031,-3.13237
-497.2,0.0536032,-3.13233
-497.19,0.0536032,-3.1323
-497.18,0.0536032,-3.13227
-497.17,0.0536032,-3.13223
-497.16,0.0536032,-3.1322
-497.15,0.0536032,-3.13217
-497.14,0.0536033,-3.13213
-497.13,0.0536033,-3.1321
-497.12,0.0536033,-3.13207
-497.11,0.0536033,-3.13204
-497.1,0.0536033,-3.132
-497.09,0.0536033,-3.13197
-497.08,0.0536034,-3.13194
-497.07,0.0536034,-3.1319
-497.06,0.0536034,-3.13187
-497.05,0.0536034,-3.13184
-497.04,0.0536034,-3.1318
-497.03,0.0536034,-3.13177
-497.02,0.0536035,-3.13174
-497.01,0.0536035,-3.1317
-497,0.0536035,-3.13167
-496.99,0.0536035,-3.13164
-496.98,0.0536035,-3.13161
-496.97,0.0536036,-3.13157
-496.96,0.0536036,-3.13154
-496.95,0.0536036,-3.13151
-496.94,0.0536036,-3.13147
-496.93,0.0536036,-3.13144
-496.92,0.0536036,-3.13141
-496.91,0.0536037,-3.13137
-496.9,0.0536037,-3.13134
-496.89,0.0536037,-3.13131
-496.88,0.0536037,-3.13127
-496.87,0.0536037,-3.13124
-496.86,0.0536038,-3.13121
-496.85,0.0536038,-3.13118
-496.84,0.0536038,-3.13114
-496.83,0.0536038,-3.13111
-496.82,0.0536038,-3.13108
-496.81,0.0536038,-3.13104
-496.8,0.0536039,-3.13101
-496.79,0.0536039,-3.13098
-496.78,0.0536039,-3.13094
-496.77,0.0536039,-3.13091
-496.76,0.0536039,-3.13088
-496.75,0.053604,-3.13084
-496.74,0.053604,-3.13081
-496.73,0.053604,-3.13078
-496.72,0.053604,-3.13075
-496.71,0.053604,-3.13071
-496.7,0.0536041,-3.13068
-496.69,0.0536041,-3.13065
-496.68,0.0536041,-3.13061
-496.67,0.0536041,-3.13058
-496.66,0.0536041,-3.13055
-496.65,0.0536042,-3.13051
-496.64,0.0536042,-3.13048
-496.63,0.0536042,-3.13045
-496.62,0.0536042,-3.13041
-496.61,0.0536042,-3.13038
-496.6,0.0536043,-3.13035
-496.59,0.0536043,-3.13032
-496.58,0.0536043,-3.13028
-496.57,0.0536043,-3.13025
-496.56,0.0536043,-3.13022
-496.55,0.0536044,-3.13018
-496.54,0.0536044,-3.13015
-496.53,0.0536044,-3.13012
-496.52,0.0536044,-3.13008
-496.51,0.0536044,-3.13005
-496.5,0.0536045,-3.13002
-496.49,0.0536045,-3.12998
-496.48,0.0536045,-3.12995
-496.47,0.0536045,-3.12992
-496.46,0.0536045,-3.12989
-496.45,0.0536046,-3.12985
-496.44,0.0536046,-3.12982
-496.43,0.0536046,-3.12979
-496.42,0.0536046,-3.12975
-496.41,0.0536046,-3.12972
-496.4,0.0536047,-3.12969
-496.39,0.0536047,-3.12965
-496.38,0.0536047,-3.12962
-496.37,0.0536047,-3.12959
-496.36,0.0536047,-3.12955
-496.35,0.0536048,-3.12952
-496.34,0.0536048,-3.12949
-496.33,0.0536048,-3.12946
-496.32,0.0536048,-3.12942
-496.31,0.0536049,-3.12939
-496.3,0.0536049,-3.12936
-496.29,0.0536049,-3.12932
-496.28,0.0536049,-3.12929
-496.27,0.0536049,-3.12926
-496.26,0.053605,-3.12922
-496.25,0.053605,-3.12919
-496.24,0.053605,-3.12916
-496.23,0.053605,-3.12912
-496.22,0.0536051,-3.12909
-496.21,0.0536051,-3.12906
-496.2,0.0536051,-3.12903
-496.19,0.0536051,-3.12899
-496.18,0.0536051,-3.12896
-496.17,0.0536052,-3.12893
-496.16,0.0536052,-3.12889
-496.15,0.0536052,-3.12886
-496.14,0.0536052,-3.12883
-496.13,0.0536053,-3.12879
-496.12,0.0536053,-3.12876
-496.11,0.0536053,-3.12873
-496.1,0.0536053,-3.12869
-496.09,0.0536053,-3.12866
-496.08,0.0536054,-3.12863
-496.07,0.0536054,-3.1286
-496.06,0.0536054,-3.12856
-496.05,0.0536054,-3.12853
-496.04,0.0536055,-3.1285
-496.03,0.0536055,-3.12846
-496.02,0.0536055,-3.12843
-496.01,0.0536055,-3.1284
-496,0.0536056,-3.12836
-495.99,0.0536056,-3.12833
-495.98,0.0536056,-3.1283
-495.97,0.0536056,-3.12826
-495.96,0.0536056,-3.12823
-495.95,0.0536057,-3.1282
-495.94,0.0536057,-3.12817
-495.93,0.0536057,-3.12813
-495.92,0.0536057,-3.1281
-495.91,0.0536058,-3.12807
-495.9,0.0536058,-3.12803
-495.89,0.0536058,-3.128
-495.88,0.0536058,-3.12797
-495.87,0.0536059,-3.12793
-495.86,0.0536059,-3.1279
-495.85,0.0536059,-3.12787
-495.84,0.0536059,-3.12783
-495.83,0.053606,-3.1278
-495.82,0.053606,-3.12777
-495.81,0.053606,-3.12774
-495.8,0.053606,-3.1277
-495.79,0.0536061,-3.12767
-495.78,0.0536061,-3.12764
-495.77,0.0536061,-3.1276
-495.76,0.0536061,-3.12757
-495.75,0.0536062,-3.12754
-495.74,0.0536062,-3.1275
-495.73,0.0536062,-3.12747
-495.72,0.0536062,-3.12744
-495.71,0.0536063,-3.12741
-495.7,0.0536063,-3.12737
-495.69,0.0536063,-3.12734
-495.68,0.0536063,-3.12731
-495.67,0.0536064,-3.12727
-495.66,0.0536064,-3.12724
-495.65,0.0536064,-3.12721
-495.64,0.0536064,-3.12717
-495.63,0.0536065,-3.12714
-495.62,0.0536065,-3.12711
-495.61,0.0536065,-3.12707
-495.6,0.0536065,-3.12704
-495.59,0.0536066,-3.12701
-495.58,0.0536066,-3.12698
-495.57,0.0536066,-3.12694
-495.56,0.0536066,-3.12691
-495.55,0.0536067,-3.12688
-495.54,0.0536067,-3.12684
-495.53,0.0536067,-3.12681
-495.52,0.0536067,-3.12678
-495.51,0.0536068,-3.12674
-495.5,0.0536068,-3.12671
-495.49,0.0536068,-3.12668
-495.48,0.0536069,-3.12664
-495.47,0.0536069,-3.12661
-495.46,0.0536069,-3.12658
-495.45,0.0536069,-3.12655
-495.44,0.053607,-3.12651
-495.43,0.053607,-3.12648
-495.42,0.053607,-3.12645
-495.41,0.053607,-3.12641
-495.4,0.0536071,-3.12638
-495.39,0.0536071,-3.12635
-495.38,0.0536071,-3.12631
-495.37,0.0536071,-3.12628
-495.36,0.0536072,-3.12625
-495.35,0.0536072,-3.12621
-495.34,0.0536072,-3.12618
-495.33,0.0536073,-3.12615
-495.32,0.0536073,-3.12612
-495.31,0.0536073,-3.12608
-495.3,0.0536073,-3.12605
-495.29,0.0536074,-3.12602
-495.28,0.0536074,-3.12598
-495.27,0.0536074,-3.12595
-495.26,0.0536075,-3.12592
-495.25,0.0536075,-3.12588
-495.24,0.0536075,-3.12585
-495.23,0.0536075,-3.12582
-495.22,0.0536076,-3.12578
-495.21,0.0536076,-3.12575
-495.2,0.0536076,-3.12572
-495.19,0.0536076,-3.12569
-495.18,0.0536077,-3.12565
-495.17,0.0536077,-3.12562
-495.16,0.0536077,-3.12559
-495.15,0.0536078,-3.12555
-495.14,0.0536078,-3.12552
-495.13,0.0536078,-3.12549
-495.12,0.0536078,-3.12545
-495.11,0.0536079,-3.12542
-495.1,0.0536079,-3.12539
-495.09,0.0536079,-3.12535
-495.08,0.053608,-3.12532
-495.07,0.053608,-3.12529
-495.06,0.053608,-3.12526
-495.05,0.053608,-3.12522
-495.04,0.0536081,-3.12519
-495.03,0.0536081,-3.12516
-495.02,0.0536081,-3.12512
-495.01,0.0536082,-3.12509
-495,0.0536082,-3.12506
-494.99,0.0536082,-3.12502
-494.98,0.0536083,-3.12499
-494.97,0.0536083,-3.12496
-494.96,0.0536083,-3.12492
-494.95,0.0536083,-3.12489
-494.94,0.0536084,-3.12486
-494.93,0.0536084,-3.12483
-494.92,0.0536084,-3.12479
-494.91,0.0536085,-3.12476
-494.9,0.0536085,-3.12473
-494.89,0.0536085,-3.12469
-494.88,0.0536085,-3.12466
-494.87,0.0536086,-3.12463
-494.86,0.0536086,-3.12459
-494.85,0.0536086,-3.12456
-494.84,0.0536087,-3.12453
-494.83,0.0536087,-3.12449
-494.82,0.0536087,-3.12446
-494.81,0.0536088,-3.12443
-494.8,0.0536088,-3.1244
-494.79,0.0536088,-3.12436
-494.78,0.0536089,-3.12433
-494.77,0.0536089,-3.1243
-494.76,0.0536089,-3.12426
-494.75,0.0536089,-3.12423
-494.74,0.053609,-3.1242
-494.73,0.053609,-3.12416
-494.72,0.053609,-3.12413
-494.71,0.0536091,-3.1241
-494.7,0.0536091,-3.12406
-494.69,0.0536091,-3.12403
-494.68,0.0536092,-3.124
-494.67,0.0536092,-3.12397
-494.66,0.0536092,-3.12393
-494.65,0.0536093,-3.1239
-494.64,0.0536093,-3.12387
-494.63,0.0536093,-3.12383
-494.62,0.0536093,-3.1238
-494.61,0.0536094,-3.12377
-494.6,0.0536094,-3.12373
-494.59,0.0536094,-3.1237
-494.58,0.0536095,-3.12367
-494.57,0.0536095,-3.12363
-494.56,0.0536095,-3.1236
-494.55,0.0536096,-3.12357
-494.54,0.0536096,-3.12354
-494.53,0.0536096,-3.1235
-494.52,0.0536097,-3.12347
-494.51,0.0536097,-3.12344
-494.5,0.0536097,-3.1234
-494.49,0.0536098,-3.12337
-494.48,0.0536098,-3.12334
-494.47,0.0536098,-3.1233
-494.46,0.0536099,-3.12327
-494.45,0.0536099,-3.12324
-494.44,0.0536099,-3.1232
-494.43,0.05361,-3.12317
-494.42,0.05361,-3.12314
-494.41,0.05361,-3.12311
-494.4,0.0536101,-3.12307
-494.39,0.0536101,-3.12304
-494.38,0.0536101,-3.12301
-494.37,0.0536102,-3.12297
-494.36,0.0536102,-3.12294
-494.35,0.0536102,-3.12291
-494.34,0.0536103,-3.12287
-494.33,0.0536103,-3.12284
-494.32,0.0536103,-3.12281
-494.31,0.0536104,-3.12277
-494.3,0.0536104,-3.12274
-494.29,0.0536104,-3.12271
-494.28,0.0536105,-3.12268
-494.27,0.0536105,-3.12264
-494.26,0.0536105,-3.12261
-494.25,0.0536106,-3.12258
-494.24,0.0536106,-3.12254
-494.23,0.0536106,-3.12251
-494.22,0.0536107,-3.12248
-494.21,0.0536107,-3.12244
-494.2,0.0536107,-3.12241
-494.19,0.0536108,-3.12238
-494.18,0.0536108,-3.12234
-494.17,0.0536108,-3.12231
-494.16,0.0536109,-3.12228
-494.15,0.0536109,-3.12225
-494.14,0.0536109,-3.12221
-494.13,0.053611,-3.12218
-494.12,0.053611,-3.12215
-494.11,0.053611,-3.12211
-494.1,0.0536111,-3.12208
-494.09,0.0536111,-3.12205
-494.08,0.0536111,-3.12201
-494.07,0.0536112,-3.12198
-494.06,0.0536112,-3.12195
-494.05,0.0536112,-3.12192
-494.04,0.0536113,-3.12188
-494.03,0.0536113,-3.12185
-494.02,0.0536113,-3.12182
-494.01,0.0536114,-3.12178
-494,0.0536114,-3.12175
-493.99,0.0536115,-3.12172
-493.98,0.0536115,-3.12168
-493.97,0.0536115,-3.12165
-493.96,0.0536116,-3.12162
-493.95,0.0536116,-3.12158
-493.94,0.0536116,-3.12155
-493.93,0.0536117,-3.12152
-493.92,0.0536117,-3.12149
-493.91,0.0536117,-3.12145
-493.9,0.0536118,-3.12142
-493.89,0.0536118,-3.12139
-493.88,0.0536118,-3.12135
-493.87,0.0536119,-3.12132
-493.86,0.0536119,-3.12129
-493.85,0.053612,-3.12125
-493.84,0.053612,-3.12122
-493.83,0.053612,-3.12119
-493.82,0.0536121,-3.12115
-493.81,0.0536121,-3.12112
-493.8,0.0536121,-3.12109
-493.79,0.0536122,-3.12106
-493.78,0.0536122,-3.12102
-493.77,0.0536122,-3.12099
-493.76,0.0536123,-3.12096
-493.75,0.0536123,-3.12092
-493.74,0.0536124,-3.12089
-493.73,0.0536124,-3.12086
-493.72,0.0536124,-3.12082
-493.71,0.0536125,-3.12079
-493.7,0.0536125,-3.12076
-493.69,0.0536125,-3.12072
-493.68,0.0536126,-3.12069
-493.67,0.0536126,-3.12066
-493.66,0.0536127,-3.12063
-493.65,0.0536127,-3.12059
-493.64,0.0536127,-3.12056
-493.63,0.0536128,-3.12053
-493.62,0.0536128,-3.12049
-493.61,0.0536128,-3.12046
-493.6,0.0536129,-3.12043
-493.59,0.0536129,-3.12039
-493.58,0.0536129,-3.12036
-493.57,0.053613,-3.12033
-493.56,0.053613,-3.12029
-493.55,0.0536131,-3.12026
-493.54,0.0536131,-3.12023
-493.53,0.0536131,-3.1202
-493.52,0.0536132,-3.12016
-493.51,0.0536132,-3.12013
-493.5,0.0536133,-3.1201
-493.49,0.0536133,-3.12006
-493.48,0.0536133,-3.12003
-493.47,0.0536134,-3.12
-493.46,0.0536134,-3.11996
-493.45,0.0536134,-3.11993
-493.44,0.0536135,-3.1199
-493.43,0.0536135,-3.11986
-493.42,0.0536136,-3.11983
-493.41,0.0536136,-3.1198
-493.4,0.0536136,-3.11977
-493.39,0.0536137,-3.11973
-493.38,0.0536137,-3.1197
-493.37,0.0536138,-3.11967
-493.36,0.0536138,-3.11963
-493.35,0.0536138,-3.1196
-493.34,0.0536139,-3.11957
-493.33,0.0536139,-3.11953
-493.32,0.0536139,-3.1195
-493.31,0.053614,-3.11947
-493.3,0.053614,-3.11943
-493.29,0.0536141,-3.1194
-493.28,0.0536141,-3.11937
-493.27,0.0536141,-3.11934
-493.26,0.0536142,-3.1193
-493.25,0.0536142,-3.11927
-493.24,0.0536143,-3.11924
-493.23,0.0536143,-3.1192
-493.22,0.0536143,-3.11917
-493.21,0.0536144,-3.11914
-493.2,0.0536144,-3.1191
-493.19,0.0536145,-3.11907
-493.18,0.0536145,-3.11904
-493.17,0.0536145,-3.119
-493.16,0.0536146,-3.11897
-493.15,0.0536146,-3.11894
-493.14,0.0536147,-3.11891
-493.13,0.0536147,-3.11887
-493.12,0.0536147,-3.11884
-493.11,0.0536148,-3.11881
-493.1,0.0536148,-3.11877
-493.09,0.0536149,-3.11874
-493.08,0.0536149,-3.11871
-493.07,0.0536149,-3.11867
-493.06,0.053615,-3.11864
-493.05,0.053615,-3.11861
-493.04,0.0536151,-3.11857
-493.03,0.0536151,-3.11854
-493.02,0.0536151,-3.11851
-493.01,0.0536152,-3.11848
-493,0.0536152,-3.11844
-492.99,0.0536153,-3.11841
-492.98,0.0536153,-3.11838
-492.97,0.0536154,-3.11834
-492.96,0.0536154,-3.11831
-492.95,0.0536154,-3.11828
-492.94,0.0536155,-3.11824
-492.93,0.0536155,-3.11821
-492.92,0.0536156,-3.11818
-492.91,0.0536156,-3.11814
-492.9,0.0536156,-3.11811
-492.89,0.0536157,-3.11808
-492.88,0.0536157,-3.11805
-492.87,0.0536158,-3.11801
-492.86,0.0536158,-3.11798
-492.85,0.0536159,-3.11795
-492.84,0.0536159,-3.11791
-492.83,0.0536159,-3.11788
-492.82,0.053616,-3.11785
-492.81,0.053616,-3.11781
-492.8,0.0536161,-3.11778
-492.79,0.0536161,-3.11775
-492.78,0.0536161,-3.11771
-492.77,0.0536162,-3.11768
-492.76,0.0536162,-3.11765
-492.75,0.0536163,-3.11762
-492.74,0.0536163,-3.11758
-492.73,0.0536164,-3.11755
-492.72,0.0536164,-3.11752
-492.71,0.0536164,-3.11748
-492.7,0.0536165,-3.11745
-492.69,0.0536165,-3.11742
-492.68,0.0536166,-3.11738
-492.67,0.0536166,-3.11735
-492.66,0.0536167,-3.11732
-492.65,0.0536167,-3.11728
-492.64,0.0536167,-3.11725
-492.63,0.0536168,-3.11722
-492.62,0.0536168,-3.11719
-492.61,0.0536169,-3.11715
-492.6,0.0536169,-3.11712
-492.59,0.053617,-3.11709
-492.58,0.053617,-3.11705
-492.57,0.0536171,-3.11702
-492.56,0.0536171,-3.11699
-492.55,0.0536171,-3.11695
-492.54,0.0536172,-3.11692
-492.53,0.0536172,-3.11689
-492.52,0.0536173,-3.11686
-492.51,0.0536173,-3.11682
-492.5,0.0536174,-3.11679
-492.49,0.0536174,-3.11676
-492.48,0.0536174,-3.11672
-492.47,0.0536175,-3.11669
-492.46,0.0536175,-3.11666
-492.45,0.0536176,-3.11662
-492.44,0.0536176,-3.11659
-492.43,0.0536177,-3.11656
-492.42,0.0536177,-3.11652
-492.41,0.0536178,-3.11649
-492.4,0.0536178,-3.11646
-492.39,0.0536178,-3.11643
-492.38,0.0536179,-3.11639
-492.37,0.0536179,-3.11636
-492.36,0.053618,-3.11633
-492.35,0.053618,-3.11629
-492.34,0.0536181,-3.11626
-492.33,0.0536181,-3.11623
-492.32,0.0536182,-3.11619
-492.31,0.0536182,-3.11616
-492.3,0.0536182,-3.11613
-492.29,0.0536183,-3.11609
-492.28,0.0536183,-3.11606
-492.27,0.0536184,-3.11603
-492.26,0.0536184,-3.116
-492.25,0.0536185,-3.11596
-492.24,0.0536185,-3.11593
-492.23,0.0536186,-3.1159
-492.22,0.0536186,-3.11586
-492.21,0.0536187,-3.11583
-492.2,0.0536187,-3.1158
-492.19,0.0536187,-3.11576
-492.18,0.0536188,-3.11573
-492.17,0.0536188,-3.1157
-492.16,0.0536189,-3.11566
-492.15,0.0536189,-3.11563
-492.14,0.053619,-3.1156
-492.13,0.053619,-3.11557
-492.12,0.0536191,-3.11553
-492.11,0.0536191,-3.1155
-492.1,0.0536192,-3.11547
-492.09,0.0536192,-3.11543
-492.08,0.0536193,-3.1154
-492.07,0.0536193,-3.11537
-492.06,0.0536193,-3.11533
-492.05,0.0536194,-3.1153
-492.04,0.0536194,-3.11527
-492.03,0.0536195,-3.11523
-492.02,0.0536195,-3.1152
-492.01,0.0536196,-3.11517
-492,0.0536196,-3.11514
-491.99,0.0536197,-3.1151
-491.98,0.0536197,-3.11507
-491.97,0.0536198,-3.11504
-491.96,0.0536198,-3.115
-491.95,0.0536199,-3.11497
-491.94,0.0536199,-3.11494
-491.93,0.05362,-3.1149
-491.92,0.05362,-3.11487
-491.91,0.0536201,-3.11484
-491.9,0.0536201,-3.1148
-491.89,0.0536201,-3.11477
-491.88,0.0536202,-3.11474
-491.87,0.0536202,-3.11471
-491.86,0.0536203,-3.11467
-491.85,0.0536203,-3.11464
-491.84,0.0536204,-3.11461
-491.83,0.0536204,-3.11457
-491.82,0.0536205,-3.11454
-491.81,0.0536205,-3.11451
-491.8,0.0536206,-3.11447
-491.79,0.0536206,-3.11444
-491.78,0.0536207,-3.11441
-491.77,0.0536207,-3.11437
-491.76,0.0536208,-3.11434
-491.75,0.0536208,-3.11431
-491.74,0.0536209,-3.11428
-491.73,0.0536209,-3.11424
